,track_id,song_id,artist_id,artist_name,song_title,genre,dot_match_1,dot_score_1,dot_match_2,dot_score_2,dot_match_3,dot_score_3,cov_match_1,cov_score_1,cov_match_2,cov_score_2,cov_match_3,cov_score_3,corr_match_1,corr_score_1,corr_match_2,corr_score_2,corr_match_3,corr_score_3,cossim_match_1,cossim_score_1,cossim_match_2,cossim_score_2,cossim_match_3,cossim_score_3,dotTFIDF_match_1,dotTFIDF_score_1,dotTFIDF_match_2,dotTFIDF_score_2,dotTFIDF_match_3,dotTFIDF_score_3,covTFIDF_match_1,covTFIDF_score_1,covTFIDF_match_2,covTFIDF_score_2,covTFIDF_match_3,covTFIDF_score_3,corrTFIDF_match_1,corrTFIDF_score_1,corrTFIDF_match_2,corrTFIDF_score_2,corrTFIDF_match_3,corrTFIDF_score_3,cossimTFIDF_match_1,cossimTFIDF_score_1,cossimTFIDF_match_2,cossimTFIDF_score_2,cossimTFIDF_match_3,cossimTFIDF_score_3
80,TRUXYDP128F93234BD,SOYGKHG12AB01804C8,ARS54I31187FB46721,Taylor Swift,Crazier,country,Interlude 5,5210.0,I'm A Winner (Amended Album Version),4547.0,Hold Me Down (Album Version),3817.0,Interlude 5,6.0962,I'm A Winner (Amended Album Version),5.411684374999996,Hold Me Down (Album Version),4.578371874999999,Higher,0.8218904041266795,Between A Mother And A Child,0.7946808589311795,You Made Me Feel,0.7936992085754521,Higher,0.8285183629788707,Between A Mother And A Child,0.802752120542994,You Made Me Feel,0.8016222610211802,Interlude 5,182.31688892175325,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),160.93417208613567,Close My Eyes,156.4299187431156,Close My Eyes,0.11425385143474293,The Way You Make Me Feel,0.11264999124929079,Paprika Plains  (Remix),0.10841803722643839,Love Goes Down,0.2836092769703716,You Made Me Feel,0.26908655034403745,Manhattan,0.2589046789033014,Love Goes Down,0.33261700738359573,You Made Me Feel,0.3210586671651726,Watch The Sky For Me,0.3003972154864644
81,TRKVVVK12903CB592C,SODUDUN12AB018CCAB,ARS54I31187FB46721,Taylor Swift,Fifteen,country,Interlude 5,9661.0,I'm A Winner (Amended Album Version),7351.0,My Darling,6194.0,Interlude 5,11.262050000000002,I'm A Winner (Amended Album Version),8.656643750000006,My Darling,7.244134375000003,In 2 Deep,0.787368047892918,Nausea,0.7756037596087986,Double Shadow,0.7654663366520811,In 2 Deep,0.7915295297454146,Nausea,0.7846891050344484,The Lucky One,0.7736999489115346,Interlude 5,409.98454640481884,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),336.7766458828055,Snoopafella (Edited),267.15906286880636,Interlude 5,0.24431476274732147,The Illest Brother,0.17603197050749608,Man In The Mirror,0.1627557868606951,Bump What Your Friends Say,0.2192096686243516,Someday,0.21849941495384323,Rainbow Connection,0.21760954189029094,Interlude 5,0.34709387157986493,The Illest Brother,0.33065517678164397,Act A Fool,0.3255453235655843
82,TRUVVME12903CBA350,SORRBVQ12A58A7AA33,ARS54I31187FB46721,Taylor Swift,Change,country,Interlude 5,4066.0,Ice Is Workin' It,2498.0,Touch It / Technologic,2455.0,Interlude 5,4.502900000000007,Ice Is Workin' It,2.848449999999996,Touch It / Technologic,2.839981249999994,Manhattan,0.6896416646929415,Destination: Death or Better Days,0.6784816334852315,Side By Side,0.6523434053863244,Manhattan,0.7060299871271949,Destination: Death or Better Days,0.6951206402644413,Kinky Sex Makes the World Go 'Round,0.6751143643931528,Interlude 5,336.61162800690914,Indy 500,226.5926489440802,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),223.64766871746042,Interlude 5,0.20390510507691176,Indy 500,0.16332541122984814,Days Like These,0.15790274978359273,Prologue,0.2600682462285642,Handsworth Revolution,0.24445260402838895,Days Like These,0.23584141318102736,Days Like These,0.334669235048232,Interlude 5,0.31848655432494966,Handsworth Revolution,0.3085955354100418
83,TRZGWCY12903CEF521,SOVMMRT12D021B2E6E,ARHATLI1187FB52C76,Toby Keith,You Can't Read My Mind,country,Interlude 5,5014.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3924.0,I'm A Winner (Amended Album Version),3840.0,Interlude 5,5.6902,I'm A Winner (Amended Album Version),4.422715624999997,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4.422217187499998,Club Megamix,0.7715347166060157,Don't Worry,0.7486272854510231,Bizarre Love Triangle,0.7298497870849712,Club Megamix,0.7850343722677622,Don't Worry,0.7600207058389225,Bizarre Love Triangle,0.7419302606018228,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),300.95607568290416,Interlude 5,245.60440143769395,8 Mile,195.6065354232655,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.1879231827034458,Help Me Find A Way To Your Heart,0.13966550289927718,Not Your Baby,0.1380296153091473,Not Your Baby,0.28279822492703516,All Over Again,0.27462062204958837,Midnight Bottle,0.2700003671715561,Not Your Baby,0.3449416952596124,DHC,0.32800405915850256,Help Me Find A Way To Your Heart,0.32789803124502825
84,TRMAVQT128F4270DBF,SOLJTVT12A58A79F96,ARH861H1187B9B799E,Johnny Cash,Man In White,country,Interlude 5,6988.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),6505.0,8 Mile,4945.0,Interlude 5,7.824199999999999,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),7.36956875,8 Mile,5.606431250000006,Riverboat,0.7716132672660139,Snoopafella (Edited),0.7629610403632332,El Paso,0.7608241346319631,Riverboat,0.7816857758870969,Snoopafella (Edited),0.7777342903652562,El Paso,0.7755227431363245,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),455.1907407962608,Interlude 5,405.66073117574996,The Hourglass,394.74121215390045,The Hourglass,0.2481957399937753,Snoopafella (Edited),0.23639895446716216,Mortal City,0.22112747926490386,Flowers,0.27408341493413513,I Saw the Light,0.26309966191677314,Born And Raised In Black And White,0.25770540751652654,Snoopafella (Edited),0.35830260388016183,The Hourglass,0.34918453350868645,Oklahoma,0.3422686604569137
85,TRWVEDL128F4293EA3,SOOVRMN12AF72A0933,AR7ZFLN1187FB4830A,Rascal Flatts,Holes,country,Interlude 5,4084.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3243.0,I'm A Winner (Amended Album Version),3005.0,Interlude 5,4.6979,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.7133015624999963,I'm A Winner (Amended Album Version),3.4901968749999974,Lesson In Survival  (LP Version),0.7158342283700385,Heavily Sedated,0.702714097708386,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.7006472589628846,Lesson In Survival  (LP Version),0.7300440017706726,Heavily Sedated,0.7170517807545665,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.7168010021690715,Interlude 5,213.60421931584895,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),163.41508458359723,Overdose (Album Version),156.0255507191231,Interlude 5,0.11881142380290335,One Love,0.10177478961941311,The Truth,0.09949346109416596,Safe Word,0.26562094879595827,The Truth,0.2524839746772332,Indian Queens,0.2307192591530168,Safe Word,0.2983658936167572,Indian Queens,0.2801293017790271,The Truth,0.27706952796538936
86,TRTVVYX128F9328DBA,SOMKEYV12AF72A20B2,ARFL99B1187B9A2A45,Sugarland,Baby Girl,country,Interlude 5,5955.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5550.0,I'm A Winner (Amended Album Version),4906.0,Interlude 5,6.588150000000001,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),6.2219812500000025,I'm A Winner (Amended Album Version),5.573337499999992,Stuck In The Middle With You (Non-Album Track),0.749314842365335,Promise Broken,0.7431070002705576,Hot Sex,0.7297992515246892,Stuck In The Middle With You (Non-Album Track),0.7615568958346628,Promise Broken,0.7558746520014389,Hot Sex,0.7468510971169703,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),348.1125254988214,Closer To You,283.48603375787144,Interlude 5,281.76119008895824,Never Gonna Give You Up,0.20190765603845912,Closer To You,0.19479644545501212,Be My Girl,0.18596995753026438,Never Gonna Give You Up,0.2802916056159048,Send It To Me,0.27856401792344293,Please Come Home For Christmas,0.27662579689045164,Never Gonna Give You Up,0.34930527215368073,Send It To Me,0.3364470276073453,Please Come Home For Christmas,0.32879827725948746
87,TRTGPPK128F1459DD4,SOIHEED12A6D4F5E36,AR4DW2Q1187FB44DB6,Billy Currington,Growin' Up Down There,country,Interlude 5,2515.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2423.0,I'm A Winner (Amended Album Version),1961.0,Interlude 5,2.690650000000001,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.649832812500003,I'm A Winner (Amended Album Version),2.155134375000005,The Irony Of It All (Album Version),0.591979430829526,Sex,0.5853366568201253,That's Life,0.5784479132598219,The Irony Of It All (Album Version),0.6201209486854647,Sex,0.6136865487323041,Ten Toes Tall,0.6060691722277157,Interlude 5,230.98524921550066,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),219.71417677651382,The Hourglass,213.58536592177546,Summer Time,0.130278415877517,The Hourglass,0.12998978091319466,"Pacifics (Sdtrk ""N.Y. Is Red Hot"")",0.1282294190825407,Summer In Dixie (Remastered Album Version),0.2500750805371259,Aerobicide,0.24830292964883974,Dumb,0.24525504196565062,Dumb,0.3026770690857638,Summer In Dixie (Remastered Album Version),0.2995683872052706,Summer,0.2864934181772651
88,TRHUIRM128F426BFD5,SOMDWHQ12A6D4F5E30,AR4DW2Q1187FB44DB6,Billy Currington,Hangin' Around,country,Interlude 5,5022.0,I'm A Winner (Amended Album Version),4542.0,I Want You,3645.0,Interlude 5,5.884199999999996,I'm A Winner (Amended Album Version),5.4204656249999985,I Want You,4.4117015625000064,Fever Moon,0.7753531320234759,Irresistible ( LP Version ),0.7564148458224577,I Wouldn't Change You If I Could,0.7445983195078374,Fever Moon,0.7820229244846428,Irresistible ( LP Version ),0.7622138448986552,I Wouldn't Change You If I Could,0.7510067808107522,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),167.1469018091852,Interlude 5,135.21827188100917,Weak Become Heroes,130.34035286224668,Day And Night,0.10993941035134805,Don't Fall Apart On Me Tonight,0.10965493594935126,Weak Become Heroes,0.10237458498420837,Wish,0.3110903178351304,I Forgot My Name,0.3011201428893838,Chase The Clouds Away,0.28150779672754433,Wish,0.34300327061903746,I Forgot My Name,0.31480246372992504,Chase The Clouds Away,0.31313701606742667
89,TRJNTQQ128F426BFD0,SOVXWMI12A8C13B667,AR4DW2Q1187FB44DB6,Billy Currington,Here I Am,country,Interlude 5,3109.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2835.0,I'm A Winner (Amended Album Version),2564.0,Interlude 5,3.476850000000003,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.201378124999999,I'm A Winner (Amended Album Version),2.9374437499999964,Shovel,0.6528919046537501,Stuck In The Middle With You (Non-Album Track),0.6479928948893551,Closer To You,0.641411696412577,Shovel,0.6728972979458699,Stuck In The Middle With You (Non-Album Track),0.6639332944888543,Closer To You,0.660941877842382,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),188.40898327801477,Interlude 5,164.90125671945296,Fool For Love,155.77488604234443,Twizala,0.14180931969116922,Lookin' Through The Windows,0.13628187379452603,Beg For Mercy,0.1259371040113564,Looking Back On Vanity,0.2987140086277565,Lookin' Through The Windows,0.25952408747982686,Twizala,0.25115875282797284,Looking Back On Vanity,0.3370294899017328,Twizala,0.2933864906158084,Lookin' Through The Windows,0.29285580025123875
90,TRZJCNT128F426BFCC,SOWNWBW12A8C13B65E,AR4DW2Q1187FB44DB6,Billy Currington,She's Got A Way With Me,country,Interlude 5,2809.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2606.0,She Ain't Afraid,2436.0,Interlude 5,3.085750000000001,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.901664062500001,By The Way,2.813953125000004,Haywire,0.6759041373871919,Hair,0.6666930975095194,Something In The Way She Moves,0.6477124268162401,Haywire,0.6877574022043238,Hair,0.6805413610899474,Something In The Way She Moves,0.661205222193382,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),182.59790793888985,Interlude 5,177.99800098426263,She Ain't Afraid,169.36015405376733,Never Gonna Give You Up,0.13806027049149583,Queen Of Hollywood ( LP Version ),0.12941383931058584,She Ain't Afraid,0.1272457879340547,Half The Man,0.4195525280913401,Never Gonna Give You Up,0.3349426185530176,She's Not the One,0.31370419047451026,Half The Man,0.45421533006061204,Never Gonna Give You Up,0.3874436263189469,A Thing Called Love,0.3543763955220061
91,TRPZEWS128F92F585E,SOOSFVL12AB018253F,AR4DW2Q1187FB44DB6,Billy Currington,That's How Country Boys Roll,country,Interlude 5,3190.0,Man In The Mirror,2087.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2038.0,Interlude 5,3.5505000000000018,Man In The Mirror,2.234093749999997,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.182046874999998,The Molly Maguires,0.6494427371512216,Good Rats (Live),0.6411415645622998,False Profits,0.6093621931119322,The Molly Maguires,0.6627476516448516,Good Rats (Live),0.657535505639407,False Profits,0.6270120708038567,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),213.69381587585534,Interlude 5,176.62935323212346,The Hourglass,175.13648419706192,Indian Dance,0.17035074720332555,Roll On (Eighteen Wheeler),0.16141321869608688,Convoy,0.14048685004508768,North Dakota,0.2639353566251517,Roll On (Eighteen Wheeler),0.25958334769882496,Indian Dance,0.25693038550560676,North Dakota,0.3092469605338193,Roll On (Eighteen Wheeler),0.30853908992188234,Indian Dance,0.3049238535446386
92,TRYPBLE128F1459DD1,SOKHXYG12A6D4F5E33,AR4DW2Q1187FB44DB6,Billy Currington,Where The Girls Are,country,Interlude 5,3566.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2353.0,My Darling,1938.0,Interlude 5,4.034300000000002,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.5873374999999994,My Darling,2.1634624999999974,Where Are You?,0.6110328052812775,Legions,0.5732716208749935,Wondering Where The Lions Are,0.5726762495305386,Where Are You?,0.615703793608475,Legions,0.5868124042218467,Wondering Where The Lions Are,0.5845351665659776,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),223.2602455142744,8 Mile,178.56151843098573,The Dance,162.8368094179767,Girls Just Want To Have Fun,0.16653761571292558,AJ Scratch,0.130031474230193,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.12797544359139496,Girls Just Want To Have Fun,0.30629013599856564,Girls Just Want To Have Fun (Demo),0.2972209353593559,Music Is Through,0.23360390776273632,Girls Just Want To Have Fun,0.33926047013349814,Girls Just Want To Have Fun (Demo),0.3317790515139425,Screen Kiss,0.28235398613387386
93,TRKVITQ128F4271B31,SOVALXP12D021B3DA8,ARH861H1187B9B799E,Johnny Cash,Daddy Sang Bass,country,Interlude 5,2915.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2559.0,Otha Fish,2200.0,Interlude 5,3.167649999999993,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.800598437499993,Otha Fish,2.5025703125000036,Will the Circle Be Unbroken?,0.6355808356741084,Immortal Chant,0.5952875527376071,Brothers Under The Bridges ('83),0.587431450241216,Will the Circle Be Unbroken?,0.6466624512983471,Immortal Chant,0.6124981666150326,Brothers Under The Bridges ('83),0.6116343519536278,Interlude 5,215.5894242444755,8 Mile,212.13607791338615,Daddy's Moonshine Still,210.99818876469513,Daddy's Moonshine Still,0.19742257778761896,Daddy Frank,0.17720653479450912,Sing Me A Song (Non Album Track),0.17051957371446336,Lawrence,0.36832898054935703,Daddy Frank,0.3286368091712123,Mom And Dad's Waltz,0.31797298084774495,Lawrence,0.4112183181366746,Daddy Frank,0.3757294420746338,Daddy's Moonshine Still,0.3621773734842598
94,TRGZDBB128F4270A4C,SOLWDNH12D021B2402,ARH861H1187B9B799E,Johnny Cash,I Don't Know Where I'm Bound,country,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4199.0,8 Mile,4173.0,I Mean (I Don't Mean It),3998.0,8 Mile,4.9578718749999995,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4.906378124999996,I Mean (I Don't Mean It),4.824228124999994,I Am Not A Whore,0.8118491209507491,Fallin',0.8026720753057096,16,0.7868293085160659,I Am Not A Whore,0.8141630205966732,Fallin',0.8067178260046389,16,0.7922371132428139,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),145.04287224994246,Dos Factotum,139.19214608755482,Interlude 5,137.2166285735369,Dos Factotum,0.1206865154960445,Club Megamix,0.09473127609601331,One Nation (Album Version),0.08963495903876922,One Nation (Album Version),0.24374101529176853,Swept Away,0.2402923848318938,Dos Factotum,0.23889816306616576,Dos Factotum,0.30956487502080254,One Nation (Album Version),0.2968191643082354,Back water blues,0.292787024103905
95,TRMBNRH12903D02C23,SOWLYYP12D0219044F,ARH861H1187B9B799E,Johnny Cash,I Was There When It Happened,country,Interlude 5,4157.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3696.0,8 Mile,3431.0,Interlude 5,4.736250000000015,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4.235312500000018,8 Mile,3.99843750000001,Book Of Life,0.7336026365731173,Lovebite,0.732217227528859,Hurt Me Soul (Explicit Album Version),0.7233501322900806,Book Of Life,0.7439474803569341,Lovebite,0.7432422527106193,Hurt Me Soul (Explicit Album Version),0.7350361130647047,Interlude 5,214.58201563347913,Safe + Sound,185.26762036818937,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),180.71470294080515,Oh Jerusalem,0.1373952711292049,Villains (Full-Length),0.13649162208476304,Safe + Sound,0.12849113077526977,Villains (Full-Length),0.3049601661320135,Lord Of The Flies (Live In Dortmund),0.25054404994376606,Ginuwine 4 ur Mind,0.24121618498824304,Villains (Full-Length),0.3509954489749915,Lord Of The Flies (Live In Dortmund),0.29077330918098715,Ginuwine 4 ur Mind,0.2833144789309867
96,TRBXYKU128F427915D,SOEXZQP12D021B0F1D,ARH861H1187B9B799E,Johnny Cash,The Big Battle,country,Interlude 5,3952.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3028.0,My Darling,2502.0,Interlude 5,4.424800000000002,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.3541499999999975,My Darling,2.8121500000000004,Loki Trickster God,0.6886809609253999,I'm On The Mic,0.6805643412469532,The Lightning Strike,0.675314073110403,Loki Trickster God,0.7077191201951414,I'm On The Mic,0.7025329622074038,The Lightning Strike,0.6990435157457604,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),270.32827777011624,Overdose (Album Version),225.05753182727605,Interlude 5,218.61112830058386,The Illest Brother,0.15282014894014678,Killin' Spree,0.14854585276804622,Temple,0.14615507373804448,Killin' Spree,0.2530320009111401,Livin In The West,0.24354160209444528,Mexico City,0.23351486460376952,Killin' Spree,0.32976829782724043,The Illest Brother,0.3238503671789651,El Paso,0.3188474839872365
97,TRFRXGD128F42717FF,SOHCAKG12A8BED7973,ARH861H1187B9B799E,Johnny Cash,A Thing Called Love,country,Interlude 5,2983.0,Man In The Mirror,2310.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2168.0,Interlude 5,3.2641500000000008,Man In The Mirror,2.4891812499999975,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.3214656250000014,My Time,0.605647375369324,Broken Heart,0.6013665950816858,Mars Attacks,0.6013502505447986,Mars Attacks,0.6354993566190082,The Fire In Which You Burn (feat. J-Treds & The Brewin From The Juggaknots),0.628286960495905,My Time,0.6243052045826373,Interlude 5,248.2883386396661,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),237.9506391066945,The Hourglass,233.6580201429956,Man In The Mirror,0.1654685834786191,The Hourglass,0.1589437324775893,Soon You'll Understand,0.15508334782779223,She's Got A Way With Me,0.296599647270008,Baal's Hymn,0.25853065656657276,Intro: Guess I'm Into Feeling,0.2528390261307714,She's Got A Way With Me,0.35437639552200606,Baal's Hymn,0.33725074832425367,Travelin' Soldier,0.3213837186629252
98,TRYIYFG128F42603CC,SOOUGLY12A8BEE954A,ARH861H1187B9B799E,Johnny Cash,You Dreamer You,country,Interlude 5,4434.0,I'm A Winner (Amended Album Version),3783.0,I Want You,3295.0,Interlude 5,5.128499999999998,I'm A Winner (Amended Album Version),4.458187499999998,I Want You,3.9665937500000066,Tool,0.728635585919585,I fantasize of you,0.7221200548834398,Get Sick Soon,0.7167680783185889,Tool,0.73902950200792,I fantasize of you,0.732366781996161,Get Sick Soon,0.7259206311014332,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),199.2383605249176,Asking Around For You,178.2963416894867,Curse,164.95736940477968,Asking Around For You,0.19059541325396334,It Came Upon A Midnight Clear (Album Version),0.13911706641231142,Angel,0.13324764729704394,Asking Around For You,0.367416066464893,You're My Angel,0.30290745485271264,It Came Upon A Midnight Clear (Album Version),0.29768649734226316,Asking Around For You,0.4042444585166718,Just Like Heaven,0.347002906243515,You're My Angel,0.33581097563075984
99,TRQHDNY128F92E3A01,SOOFVUE12AB017B824,ARH861H1187B9B799E,Johnny Cash,I Walk The Line,country,Interlude 5,3771.0,I'm A Winner (Amended Album Version),3353.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3267.0,Interlude 5,4.338850000000001,I'm A Winner (Amended Album Version),3.946240625,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.770229687500004,Holdin' On [Missin' U] (Album Version),0.7390007204118434,Don't Change Your Plans,0.7314184945530697,Everytime I...,0.7291790111232158,Holdin' On [Missin' U] (Album Version),0.7462065159147478,Don't Change Your Plans,0.7415873503133033,Killin' Time,0.7375417500873664,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),173.62382778394092,Interlude 5,166.09966077463935,Keep Your Shit The Hardest,161.21030356660364,Keep Your Shit The Hardest,0.12422842912922855,Until You're Mine,0.11639876049634947,Expansion Team Theme,0.10583046647675748,Close Your Eyes,0.28580561440689844,Until You're Mine,0.2676139804513266,Still In Love With You,0.26523798936395393,Until You're Mine,0.3156989401110696,Close Your Eyes,0.3137518930310808,Still In Love With You,0.3075673196217741
100,TRGCHXM128F429CBB9,SOKDAHN12A8C13F938,ARH861H1187B9B799E,Johnny Cash,Life's Railway To Heaven,country,Interlude 5,629.0,Man In The Mirror,486.0,Otha Fish,459.0,Interlude 5,0.6689499999999997,Otha Fish,0.5127890624999999,Man In The Mirror,0.5069343750000003,The Lords Prayer,0.5108215952909322,The Prayer,0.4791594826780463,Kingdom of Loss,0.43192543563044805,The Lords Prayer,0.5290289628252949,The Prayer,0.49985125687607795,Kingdom of Loss,0.4571726706119074,Angel,100.1675296251813,Interlude 5,77.66254968343665,She's A Star,76.47905120582985,Angel,0.10417166851946379,Different Places,0.07661768396932843,She's A Star,0.07385906529309644,Parallels Of Infinite Torture,0.31148778946711464,Angel,0.28442079967724443,Monster,0.25575277886003395,Parallels Of Infinite Torture,0.33055710283050305,Angel,0.31887852130213556,Monster,0.2843473589168619
101,TRSJGNV128F92F4124,SODVCJH12AF72A4A08,AR3ETJY1187B98ED15,Darius Rucker,If I Had Wings,country,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3022.0,Interlude 5,3006.0,8 Mile,2863.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.4447453125000043,Everytime I...,3.3933593750000166,Interlude 5,3.3596,Intermission,0.7585475465480004,Runaway,0.7186512271556036,Here I Go Again,0.7048628584472296,Intermission,0.7678579905899893,Runaway,0.7288463950344173,Here I Go Again,0.7147333221352921,Interlude 5,179.30833741110936,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),155.148111399458,The Hourglass,149.93279645940535,fly,0.13429944657007212,The Traveling Song,0.11097772507175349,Resolution,0.11043528948703658,fly,0.2993022693279294,My Special Prayer,0.274541138949004,Why,0.25619326977398876,fly,0.3455919225360203,My Special Prayer,0.31082275711930324,Why,0.3036499412584859
102,TRHTOYT128F429FEF4,SOVZHIK12A8C1349BD,ARNNM56119B86686EA,Luke Bryan,Pray About Everything,country,Never Wanted to Dance,2125.0,Interlude 5,2120.0,I Mean (I Don't Mean It),1998.0,Never Wanted to Dance,2.532581249999989,I Mean (I Don't Mean It),2.3144937500000005,Interlude 5,2.2175999999999987,One More Day,0.6172788263769271,Stay While The Night Is Young,0.5532239337557733,Life It What It Is (Remastered LP Version),0.5245035346466119,One More Day,0.6298372370782167,Stay While The Night Is Young,0.5729797706813592,Life It What It Is (Remastered LP Version),0.5480171904245404,The Hourglass,200.02618790897353,Tell You Something (Nana's Reprise),170.85215452089477,Splurge,167.5267428168558,Crazy 'Bout You Baby,0.16550133176147314,Don't Worry (ReMastered),0.16434239762828035,Fantastic,0.16120796112199337,Don't Worry (ReMastered),0.31900778216674425,One Day Closer to You,0.29688913550243917,Work It Out,0.2846460959265057,Don't Worry (ReMastered),0.3493913366133375,One Day Closer to You,0.33687333796764446,Crazy 'Bout You Baby,0.3180443842278933
103,TRCFFVR128F145D6DF,SOYPMDY12A6D4F77DE,AR95IYB1187FB3FE0B,Keith Urban,Your Everything,country,Interlude 5,6064.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4590.0,I'm A Winner (Amended Album Version),4571.0,Interlude 5,7.023399999999998,I'm A Winner (Amended Album Version),5.349993750000011,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5.272028125000005,It's All Up To You,0.7611259490384019,Whisper of Angels,0.6982091345446289,Closer To You,0.6941897679290931,It's All Up To You,0.7678901566477074,Closer To You,0.7059135987895176,Whisper of Angels,0.7057303429263277,Interlude 5,191.1397482177889,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),181.75734056733904,The Hourglass,181.602205914536,Move (If You Wanna),0.12570957850146092,The Hourglass,0.12567156503069662,Man In The Mirror,0.12240488021860207,La Prima Volta (First Time Ever I Saw Your Face),0.32519955367752673,Snow,0.27319263809853106,Trapped,0.25371094934900235,La Prima Volta (First Time Ever I Saw Your Face),0.3624453522949435,Snow,0.3047686809272127,Trapped,0.2970113931282653
104,TRQSGEL128F4242DFC,SOAXCEO12CF5F873BF,ARHATLI1187FB52C76,Toby Keith,A Little Too Late,country,Interlude 5,2668.0,Man In The Mirror,1994.0,Over It (Acoustic),1876.0,Interlude 5,2.8221,Over It (Acoustic),2.1711296875000095,Man In The Mirror,2.052771874999997,Little Lucy,0.5026902029454298,My Little Tragedy,0.467265909856267,Too Late,0.4190112817670707,Little Lucy,0.5202315706346798,My Little Tragedy,0.48304258290331054,Too Late,0.43343563734591717,8 Mile,220.52370643940534,Interlude 5,209.90836873216514,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),209.50425835086997,Too Late,0.15737417606792484,Undun,0.14665300554876082,Piece Of My Heart,0.1450543263978939,Too Late,0.3766915179015441,Misled,0.2856631879557938,Here I Am,0.2752042957000625,Too Late,0.398312103602652,Misled,0.3336761038888032,Here I Am,0.32397848979837846
