,track_id,song_id,artist_id,artist_name,song_title,genre,dot_match_1,dot_score_1,dot_match_2,dot_score_2,dot_match_3,dot_score_3,cov_match_1,cov_score_1,cov_match_2,cov_score_2,cov_match_3,cov_score_3,corr_match_1,corr_score_1,corr_match_2,corr_score_2,corr_match_3,corr_score_3,cossim_match_1,cossim_score_1,cossim_match_2,cossim_score_2,cossim_match_3,cossim_score_3
112,TRFHVTT12903CF7CD9,SOBAAFP12D02198DCD,ARFR3E51187B9A0A85,Sara Evans,A Real Fine Place To Start,country,Interlude 5,3085.0,I'm A Winner (Amended Album Version),2497.0,Man In The Mirror,2206.0,Interlude 5,3.4146499999999964,I'm A Winner (Amended Album Version),2.832650000000001,I Want You,2.441449999999997,I'm Catching Hell (Living Here Alone) (Digitally Remastered 02),0.597463770863914,Sweet Leaf,0.5966517870801774,Sex Packets (LP Version),0.5928117920857613,I'm Catching Hell (Living Here Alone) (Digitally Remastered 02),0.624425897727655,Sex Packets (LP Version),0.6149362439930187,Sweet Leaf,0.6137182963203741
113,TRXZNNF12903CA6F9B,SOWEIIN12AB018066C,ARO4WQR1187B9B9825,Kenny Rogers,Endless love,country,Interlude 5,4698.0,I'm A Winner (Amended Album Version),3862.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3466.0,Interlude 5,5.504500000000008,I'm A Winner (Amended Album Version),4.587,I Want You,4.104749999999995,Get Sick Soon,0.8252726382151863,I Still Love You,0.8240806273792634,Seven Seas,0.814674432998892,Get Sick Soon,0.8306055308925484,I Still Love You,0.8292650210010611,Seven Seas,0.8197302991983271
114,TRTSAUB128E07859FC,SOGBBSX12A6701E426,ARV9LSS1187B98C471,Blake Shelton,Love Gets In The Way (Album Version),country,Interlude 5,3847.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3846.0,I'm A Winner (Amended Album Version),3807.0,I'm A Winner (Amended Album Version),4.401006250000016,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4.349721875000002,Interlude 5,4.261350000000001,Whispers,0.7249203320796188,Stranger In Paradise,0.7106971724492466,The Way It Is,0.705193775377792,Whispers,0.7393595774642931,Stranger In Paradise,0.7212734865577317,The Way It Is,0.7208883275875546
115,TRFMGIO128F42591F0,SOBCKDM12D021B3D99,ARK4ZEK1187B990A4F,George Strait,I'd Like To Have That One Back,country,Interlude 5,3479.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3393.0,8 Mile,3098.0,Interlude 5,3.8519500000000035,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.8257874999999983,8 Mile,3.5589625000000105,Intermission,0.7206050145585913,My Little Girl,0.7053896461729835,Electric Lady,0.7022729560194432,Intermission,0.7329268484732367,My Little Girl,0.7178060087572243,Electric Lady,0.7172697428045745
116,TRDYUVI128E078F725,SOEJDOV12D021B3BD5,ARK4ZEK1187B990A4F,George Strait,Marina Del Rey,country,Interlude 5,2010.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1690.0,Otha Fish,1438.0,Interlude 5,2.2019999999999986,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.8528359374999976,Otha Fish,1.6361328124999992,Dead Spaces,0.5804213294157996,Sally's Pigeons,0.5751007267239415,Spanish Harlem (LP Version),0.5399669961493963,Dead Spaces,0.6004376258723121,Sally's Pigeons,0.5948603239449886,Brothers Under The Bridges ('83),0.5608716071395795
117,TRPNLLB128F14956A5,SOPBLAJ12D02193A82,ARK4ZEK1187B990A4F,George Strait,Milk Cow Blues,country,Interlude 5,4422.0,I'm A Winner (Amended Album Version),3751.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3679.0,Interlude 5,5.035300000000001,I'm A Winner (Amended Album Version),4.367081250000002,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4.1871343749999985,Revenge,0.7339075863975516,Never Gonna Give You Up,0.7335461186468103,My Darling,0.7274136259136309,Never Gonna Give You Up,0.746099403436712,Revenge,0.7443318892144923,My Darling,0.7417446849753278
118,TRTDHSB128F422B90F,SOWKMZU12A81C2165A,ARKZ13R1187FB54FEE,Josh Turner,Another Try,country,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2793.0,8 Mile,2726.0,Interlude 5,2672.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.1508015624999985,8 Mile,3.150573437499992,Everytime I...,3.030546874999983,When I'm Gone,0.723260355616626,Killin' Time,0.720328060956678,Blowin' Smoke,0.7074885181726087,When I'm Gone,0.7343941248470012,Killin' Time,0.73122425780468,Keep Moving,0.7209197688752255
119,TREXZYC12903CA281A,SOLDPJZ12AB0186231,ARKZ13R1187FB54FEE,Josh Turner,As Fast As I Could,country,Interlude 5,4904.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4482.0,I'm A Winner (Amended Album Version),4328.0,Interlude 5,5.582600000000001,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5.144721875000001,I'm A Winner (Amended Album Version),5.052256250000015,Book Of Life,0.79045537367504,That's How I Beat Shaq,0.7649359733051778,Everytime I...,0.7638827224623027,Book Of Life,0.7988579052116475,That's How I Beat Shaq,0.7747084000132225,Everytime I...,0.767811373847845
120,TRDXSGX128F425F173,SOTSNDR12A8AE47599,ARF8HTQ1187B9AE693,Daft Punk,One More Time / Aerodynamic,electronic,Interlude 5,886.0,Hold Me Down (Album Version),685.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),588.0,Interlude 5,0.9648999999999981,Hold Me Down (Album Version),0.7901812499999998,One Tribe,0.6445875000000002,Take Me Up,0.5106393392788916,One More Time (Romanthony's Unplugged),0.4897199584040835,Midnight Bottle,0.4775923085151299,Take Me Up,0.527447359312641,One More Time (Romanthony's Unplugged),0.5057275636779099,Midnight Bottle,0.4960549176969501
121,TREAQSX128E07818CA,SOAWSML12A6310F1B7,ARF8HTQ1187B9AE693,Daft Punk,One More Time (Romanthony's Unplugged),electronic,Interlude 5,3417.0,I'm A Winner (Amended Album Version),2264.0,One of Us,2193.0,Interlude 5,3.8526500000000024,I'm A Winner (Amended Album Version),2.5564312500000033,One of Us,2.4881562500000016,One More Time,0.6853881370252313,Come Back Baby,0.6728828098696813,One Love At A Time,0.5739555978494562,One More Time,0.6955450382677406,Come Back Baby,0.6793139097191931,One Love At A Time,0.5912492162203798
122,TRBVPVV128F425F14F,SOOHYOB12CF5F87A28,ARF8HTQ1187B9AE693,Daft Punk,Touch It / Technologic,electronic,Ice Is Workin' It,17762.0,Shake It And Break It,12393.0,If It Aint Broke Break It,9883.0,Ice Is Workin' It,21.570662500000058,Shake It And Break It,15.102706249999944,If It Aint Broke Break It,12.055079687499958,Whip It,0.8022483556158512,It's De-Lovely,0.801219394477016,It's Too Good To Talk About Now,0.7852561888559916,Whip It,0.8060299799284004,It's De-Lovely,0.8050355745285214,It's Too Good To Talk About Now,0.7886888273832221
123,TRBROFT128F92F8769,SOYPPAZ12A8C143CD6,ARORMBJ1241B9CDB1A,Ke$ha,Boots &  Boys,electronic,Interlude 5,7159.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5610.0,I'm A Winner (Amended Album Version),5042.0,Interlude 5,8.226549999999989,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),6.4085406249999926,Splurge,5.934121874999995,Overcome,0.6719483285043896,I And You,0.6600725475635777,Pray For Me,0.6520101000869691,Overcome,0.6839576875521296,I And You,0.6698112711198629,Pray For Me,0.6666235837587444
124,TRIIWCU128F92F876A,SOQVJWF12A58A801EF,ARORMBJ1241B9CDB1A,Ke$ha,Animal,electronic,Interlude 5,2855.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2445.0,8 Mile,2084.0,Interlude 5,3.1294500000000043,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.6888734375000034,8 Mile,2.3277515625000036,Lovely Thing,0.6375834916155423,Intro,0.580170769323683,Complicated,0.5798884517782943,Lovely Thing,0.654051801775045,I'm On The Mic,0.5985801754588809,Complicated,0.5968432700931395
125,TRVDAHO128F92F231E,SOXUSKK12A8C144F94,AR0IVTL1187B9AD520,Katy Perry,Hot N Cold (Innerpartysystem Main),electronic,Interlude 5,12488.0,I'm A Winner (Amended Album Version),10641.0,My Darling,8864.0,Interlude 5,14.67850000000001,I'm A Winner (Amended Album Version),12.692484375000001,My Darling,10.509835937500004,Delicious,0.8796194992871724,You're A Soldier,0.8460667496659493,You're The Top,0.8429231955349011,Delicious,0.8817949394087483,You're A Soldier,0.8488816012487144,You're The Top,0.8453425561130551
126,TRUGOGT128F92F29E9,SONPGGS12AB0183AD2,AR0WLH6119B8669027,Owl City,Captains and Cruise Ships,electronic,Interlude 5,4515.0,I'm A Winner (Amended Album Version),3927.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3868.0,Interlude 5,5.160749999999994,I'm A Winner (Amended Album Version),4.593093750000003,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4.431078124999997,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.8014736013738506,Excuse You,0.7923761769762433,Fever Moon,0.7891953159490381,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.8141768003827177,Excuse You,0.8033942014035339,Bad Mutha,0.8008511948149708
127,TRNEITZ128F92F29EA,SOIFHDS12AB0183AD5,AR0WLH6119B8669027,Owl City,Designer Skyline,electronic,Interlude 5,1541.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1175.0,My Darling,842.0,Interlude 5,1.7859500000000037,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.3514203124999988,Splurge,0.9676359374999977,Viva ! blunt force trauma,0.7850568512363785,Snowbirds And Townies,0.758308676345705,Out of the sun,0.7471961108518543,Viva ! blunt force trauma,0.7851486506977174,Snowbirds And Townies,0.7651734526569165,Out of the sun,0.7534389410179979
128,TRMIHFS128F92F2A01,SOLCHRP12AC468D757,AR0WLH6119B8669027,Owl City,Early Birdie,electronic,Interlude 5,1648.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1532.0,I'm A Winner (Amended Album Version),1283.0,Interlude 5,1.7679000000000016,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.6707234374999975,I'm A Winner (Amended Album Version),1.4128531250000007,The Irony Of It All (Album Version),0.5385817768846347,Ten Toes Tall,0.5313540375936867,How We Do,0.5288951534172661,The Irony Of It All (Album Version),0.5676366039949823,Ten Toes Tall,0.562233593749491,How We Do,0.5587293207500901
129,TRDEVZQ128F931BAED,SOQLHST12AB0184A27,AR0WLH6119B8669027,Owl City,Meteor Shower,electronic,Interlude 5,1163.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1160.0,I Want You,1140.0,I Want You,1.3827343749999996,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.3538281250000057,Interlude 5,1.3387500000000037,Soobax,0.7593739172246354,I Don't Need This,0.7287674858818637,Keep Moving,0.7274486509287478,Soobax,0.7650891375745664,I Don't Need This,0.7358109493375435,Keep Moving,0.7335432208111056
130,TRCXWLU128F92F2A0D,SOWHUXB12AB01816EE,AR0WLH6119B8669027,Owl City,This Is The Future,electronic,Interlude 5,1856.0,My Darling,1367.0,Spitfall,1234.0,Interlude 5,2.154400000000002,My Darling,1.6073874999999984,Spitfall,1.4628499999999993,Disgrace (Unholy Remix),0.690277251599624,Fat And Alone,0.678623613676433,Spitfall,0.6645160295322211,Disgrace (Unholy Remix),0.6985047749255158,Fat And Alone,0.6852745463773746,Spitfall,0.6745163695357015
131,TRVJTNA128F934D19D,SOKTUGM12AB0184005,ARRBF3M1187FB4D59F,30 Seconds To Mars,Kings and Queens (Innerpartysystem Remix Main),electronic,Interlude 5,2013.0,One of Us,1452.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1150.0,Interlude 5,2.2494499999999995,One of Us,1.6536875000000026,Crazy World,1.3471500000000005,Goons of Hazzard,0.6314949282611061,Black Milk,0.6311563772142186,Tyrants,0.6297434736907238,Goons of Hazzard,0.6419693117332821,Black Milk,0.6414269805898185,Tyrants,0.639052040676579
132,TRRBLPE128F9311B20,SOMSZSA12AB0182E3A,ARVKJGO12086C15075,LMFAO,Bounce,electronic,Interlude 5,5836.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5283.0,I'm A Winner (Amended Album Version),4858.0,Interlude 5,6.618799999999998,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),6.038259375000006,I'm A Winner (Amended Album Version),5.630581250000006,Claimin' True,0.7861324977280734,Soopaman Luva 3,0.7719323700847756,We Brings Heat,0.7713215963318163,Claimin' True,0.7984691070649035,Soopaman Luva 3,0.7856642453075681,We Brings Heat,0.7856556202122472
133,TRWQYOY128F425BD4C,SOODXDV12A8AE4807F,AR5K3CW1187FB45B46,Crystal Castles,Vanished,electronic,Interlude 5,3888.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3138.0,My Darling,2836.0,Interlude 5,4.2758,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.4339468749999997,My Darling,3.1874156249999985,Cheatin',0.626212234722071,She's On Drugs,0.6200279075286195,We Don't Need You,0.6191947739464817,Cheatin',0.6459466467702077,She's On Drugs,0.6432865071081605,The Man In You,0.641279012996349
134,TRLLRQA128F427C709,SOSKKKY12A8C13ED21,AR5K3CW1187FB45B46,Crystal Castles,Xxzxcuzx,electronic,Interlude 5,1470.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),850.0,I'm A Winner (Amended Album Version),775.0,Interlude 5,1.6719000000000002,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.924012499999999,I'm A Winner (Amended Album Version),0.8605250000000008,Kinky Sex Makes the World Go 'Round,0.6109624207020938,The Place We Dwell,0.5894185888591058,Tea For Two (Featuring Jimmy Scott),0.5860526591609085,Kinky Sex Makes the World Go 'Round,0.6341422287171887,The Place We Dwell,0.6127327547271881,Tea For Two (Featuring Jimmy Scott),0.6055912252321028
135,TRDFWPG128F148D4DF,SOIWRAH12A6D4F66C0,ARBEOHF1187B9B044D,Madonna,Die Another Day [Live],electronic,Everytime I...,6749.0,8 Mile,6677.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),6560.0,Everytime I...,8.235859374999986,8 Mile,7.93255468750002,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),7.651820312499989,Cynically Depressed,0.7041875228920784,School Days,0.6952795734270457,I'll Die,0.6837579398186397,Cynically Depressed,0.7094642914514258,School Days,0.7007093700486069,I'll Die,0.6895672809576248
136,TRVWMWN128E0788952,SOMANNK12A6701F0A1,ARN5NHX1187FB4F755,The Smashing Pumpkins,Perfect (Nellee Hooper Instrumental),electronic,Interlude 5,2808.0,I'm A Winner (Amended Album Version),1708.0,I Want You,1654.0,Interlude 5,3.2064000000000017,I Want You,1.955918750000001,I'm A Winner (Amended Album Version),1.9365874999999966,Ship Jumper,0.6266795042970366,Dude_ What Is a Land Pirate?,0.6205517855389093,We Are In Love,0.6146350709181152,Dude_ What Is a Land Pirate?,0.636663868729615,Ship Jumper,0.6354443948563383,On the Outside,0.6318878355032662
137,TRDHPGJ128F4289C44,SOESBMW12A8AE48210,AR8V1X71187B9B919B,Kylie Minogue,Love At First Sight (The Scumfrog's Beauty And The Beast Vocal Edit),electronic,Interlude 5,4574.0,I'm A Winner (Amended Album Version),3212.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3103.0,Interlude 5,5.1286999999999985,I'm A Winner (Amended Album Version),3.6301999999999954,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.386350000000002,Delirious Love,0.5979906907297174,Hear Me Lord,0.582595733005173,Cruisin',0.581623972743572,Delirious Love,0.6164540227043704,Hear Me Lord,0.6009380536653515,Cruisin',0.5990691303805199
138,TRFSQXF128F9311B25,SOCHMTD1288D3E7D9D,ARVKJGO12086C15075,LMFAO,I Am Not A Whore,electronic,8 Mile,5184.0,Over It (Acoustic),4802.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4730.0,8 Mile,6.265168750000002,Over It (Acoustic),5.88710625000002,Everytime I...,5.760937500000019,Not A Heel,0.8576282426995355,Hunter,0.8558602835677456,Bitch,0.8534008405706027,Not A Heel,0.8594093108896051,Hunter,0.8576710520204935,Bitch,0.8550069600086608
139,TRXACXM12903CEC365,SOEFTYS129F06C1DEB,ARPD2KK1187B9B8B98,Cascada,Fever,electronic,Touch It / Technologic,5679.0,I'm A Winner (Amended Album Version),5491.0,Ice Is Workin' It,5158.0,Touch It / Technologic,6.815512500000007,I'm A Winner (Amended Album Version),6.394774999999998,Ice Is Workin' It,6.108200000000021,Whip It,0.6581809624414552,Corruption,0.6498733519758743,Save It,0.6492831485413356,Whip It,0.666852218837513,Save It,0.6596086700523046,French Kissing,0.6588063430184941
140,TRWWVGC12903CB5C50,SOBSJQH12AB01876C3,AR6LZB61187B9AF431,Depeche Mode,Freestate,electronic,Cancel (Album Version),1426.0,Acid 8000,1375.0,My Darling,1059.0,Cancel (Album Version),1.7104812499999995,Acid 8000,1.6740437499999998,All Day Sucker,1.2244750000000002,Firefly (LP Version),0.5771870902534981,Cancel (Album Version),0.569373270873363,Brother Sport,0.5593264021266143,Firefly (LP Version),0.590293211050988,Cancel (Album Version),0.5794378650979687,Saint Judas (LP Version),0.572026772174609
141,TRYIJWH128F146948C,SOXZUAV12A6310F21A,AR6LZB61187B9AF431,Depeche Mode,Personal Jesus,electronic,Interlude 5,2846.0,My Darling,2012.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1960.0,Interlude 5,3.2446999999999986,My Darling,2.323537500000002,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.188412500000002,Personal Jesus,0.9556725161526053,Just What Can Happen,0.5727308994552022,Hold You,0.5218987340759413,Personal Jesus,0.9567355016832566,Just What Can Happen,0.5862709205077544,Hold You,0.538524382315772
142,TRDIAZY12903CB6532,SOWUJPS12AB018ACA8,ARAXU5Z1187B98FECD,Gorillaz,Broken,electronic,Interlude 5,1744.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1294.0,I'm A Winner (Amended Album Version),1283.0,Interlude 5,1.8763999999999994,I'm A Winner (Amended Album Version),1.4053375000000008,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.3636062500000017,The Circus,0.4592891307750474,Magical,0.4581981702050645,Operation Rescue,0.44841412695586297,The Circus,0.4823046022550818,Magical,0.4778119969101455,Operation Rescue,0.4722981058001945
143,TRTUJAL128F423E18D,SOGNWLL12AF72AAA61,ARAXU5Z1187B98FECD,Gorillaz,Kids With Guns (Quiet Village Remix),electronic,Touch It / Technologic,6595.0,Ice Is Workin' It,5509.0,Shake It And Break It,3836.0,Touch It / Technologic,8.053109375000018,Ice Is Workin' It,6.657874999999979,Shake It And Break It,4.654562499999991,Touch It / Technologic,0.7012722158831275,Doesn't Make It Alright,0.6553017338529172,Whip It,0.6496500809905021,Touch It / Technologic,0.706104038330947,Doesn't Make It Alright,0.6607096038317538,Whip It,0.6556942447870098
144,TRBTXNE12903CB6528,SOCMRWF12AB018AC92,ARAXU5Z1187B98FECD,Gorillaz,Rhinestone Eyes,electronic,Interlude 5,2670.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2212.0,Otha Fish,1948.0,Interlude 5,2.893599999999999,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.3937765625000007,Otha Fish,2.2043046875000023,Bump,0.584997775103003,Peace_ Prosperity & Paper,0.5839860179193035,Flow On (Move Me No Mountain),0.5766482991474806,Peace_ Prosperity & Paper,0.6151066731770107,Bump,0.6122319443189098,Flow On (Move Me No Mountain),0.6092094824177163
145,TRKQRSQ128F92D5134,SOTTAJB12A8C142C18,AR4L4WQ1187FB51996,The Prodigy,Invaders Must Die,electronic,NDW 2005,420.0,Stand,390.0,The Earth Dies Screaming,308.0,NDW 2005,0.5137875000000001,Stand,0.47988749999999586,The Earth Dies Screaming,0.3795999999999964,Popkultur / Meide,0.5327178845109605,Immersed In Pain,0.48563179862019645,We'll Never Die,0.4788709714230998,Popkultur / Meide,0.534686377234948,Immersed In Pain,0.48780783917080295,We'll Never Die,0.4816192562600812
146,TRBFVAA128F423C356,SOCWAFA12A8AE48A78,AR4L4WQ1187FB51996,The Prodigy,Wake Up Call (Album Version),electronic,Interlude 5,777.0,I'm A Winner (Amended Album Version),641.0,Do The Bartman,553.0,Interlude 5,0.8838500000000004,I'm A Winner (Amended Album Version),0.7441312500000002,Do The Bartman,0.6441062500000011,Undertaker,0.5534850779073099,Come Back When It Ain't Rainin',0.524782946328693,Strike It Up,0.5048330364924183,Undertaker,0.5655267117210215,Come Back When It Ain't Rainin',0.5364768537952223,Put It On Me,0.5190370341141012
147,TRFSCLD12903CD213F,SOENGNL12AB018E1BD,AR4L4WQ1187FB51996,The Prodigy,We Gonna Rock,electronic,Stop The Rock,5616.0,Here We Go,5217.0,It's A Party,4548.0,Stop The Rock,6.898874999999996,Here We Go,6.355950000000002,It's A Party,5.364850000000003,Rock Lobster (Live),0.5274072335093796,Good Times,0.47977002212269504,Convoy,0.47322679039581944,Rock Lobster (Live),0.5313037291440534,Good Times,0.48373375565738,Convoy,0.4750964702244586
148,TRZTQEP128E0792526,SOYMEOT12A6701DE9A,ARK9TRQ1187B99C095,Nine Inch Nails,The Great Collapse,electronic,Interlude 5,1597.0,Ice Is Workin' It,1109.0,Touch It / Technologic,1086.0,Interlude 5,1.8651500000000008,Ice Is Workin' It,1.324262499999997,Touch It / Technologic,1.3057546874999986,A Floater Left With Pleasure In The Executive Washroom.,0.5841683088269369,Day Like This,0.5678809889455769,C.O.A.,0.5574882644141799,A Floater Left With Pleasure In The Executive Washroom.,0.5900304305670155,Day Like This,0.5743497742760909,C.O.A.,0.5625056747804826
149,TRLTFVP128E0782B34,SOITPXC12A6310E0DA,AR9L6R11187B9AA3F2,Duran Duran,Electric Barbarella (Radio Edit),electronic,Interlude 5,4025.0,I'm A Winner (Amended Album Version),3075.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2731.0,Interlude 5,4.690849999999998,I'm A Winner (Amended Album Version),3.6212875000000007,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.1290812499999974,Epilogue,0.7478695192864779,Famous Blue Raincoat,0.7292397946188018,She's The Source,0.7290728805281566,Epilogue,0.7587906862592929,Famous Blue Raincoat,0.7413997674492591,Boxcutter Rap,0.740232121292283
150,TRFVWXW128F931A0E9,SOPERLI129F0824AA5,ARAOQ5T1187FB435AB,Björk,Pluto,electronic,8 Mile,494.0,Interlude 5,465.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),416.0,8 Mile,0.5768562499999996,Interlude 5,0.5168500000000001,Everytime I...,0.4828125000000012,Wasteland,0.5476552289852917,Pardon Me,0.5251614858386762,Birds Of Paradise,0.5123571601648227,Wasteland,0.5566522713077471,Pardon Me,0.5346991212454282,Birds Of Paradise,0.5230191827264211
151,TRKQQMW128F92D54DF,SOMXUUY12A8C141D38,ARD063K11C8A422ED7,Empire Of The Sun,Delta Bay,electronic,Otha Fish,1518.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1437.0,I'm A Winner (Amended Album Version),1404.0,Otha Fish,1.728960937499992,I'm A Winner (Amended Album Version),1.5430593750000017,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.5250453125000016,Down In The Alley,0.5411379504774838,The What,0.4868686956592924,Unintended Long Term Effects,0.4793278095282879,Down In The Alley,0.5580896364022438,The What,0.5145079969904688,Unintended Long Term Effects,0.49927693761814484
152,TRFYMPB128F93100C0,SOXKRRQ12AB017C0F2,ARD063K11C8A422ED7,Empire Of The Sun,We Are The People (Shazam Remix),electronic,Interlude 5,8737.0,I'm A Winner (Amended Album Version),7195.0,I Want You,6302.0,Interlude 5,10.146150000000004,I'm A Winner (Amended Album Version),8.487196874999997,I Want You,7.592629687499985,Revenge,0.7456428303160773,Rush,0.7304206635896473,Irresistible ( LP Version ),0.7152316350031789,Revenge,0.7544107678533769,Rush,0.7390582047411307,Irresistible ( LP Version ),0.7226488246114888
153,TRBCSDW128F424D686,SOQWSGM12A6D4FC3C6,ARIRCA31187FB58E84,The Maine,You Left Me,electronic,Interlude 5,9266.0,Hold Me Down (Album Version),8377.0,That's What You Told Me,7883.0,Interlude 5,10.6924,Hold Me Down (Album Version),10.058853125000004,That's What You Told Me,9.512706250000006,It's Too Late,0.6832478050671903,Touch Me,0.6442541133802631,Play With Fire,0.6283818352416847,It's Too Late,0.692284114430058,Touch Me,0.6547758611089833,Play With Fire,0.6392680317217907
154,TRRXQJA128F1472A56,SOYPJMP12AF72A901D,ARWA8AH1187FB3FC84,Hot Chip,The Warning,electronic,I'm A Winner (Amended Album Version),3859.0,Interlude 5,3739.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3551.0,I'm A Winner (Amended Album Version),4.505087499999991,Interlude 5,4.186149999999999,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4.0309812499999955,Hunter killer,0.6989437317707898,Waiting For The Day,0.6974372227790097,It's All Up To You,0.6843409112271108,Waiting For The Day,0.7080898506941884,Hunter killer,0.7060697363811239,It's All Up To You,0.6936925649838742
155,TRMDYBW128F14A17E8,SOODBDC12A8C13E4E9,ARTH03J1187FB3E00C,Enter Shikari,Keep It On Ice,electronic,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1426.0,My Darling,1253.0,New Town,1231.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.6228546875000032,Acid 8000,1.4746671875000006,New Town,1.4595109374999973,Captor Of Sin (Slayer Cover),0.6284530678419455,Lord Of Eternity,0.6160767380690609,Super Reality,0.5959436238059821,Captor Of Sin (Slayer Cover),0.6381371265238076,Lord Of Eternity,0.6254869980354952,Super Reality,0.6057689414782675
156,TRCNUNL128F93437CF,SOYQNWH12AB0180C07,ARTH03J1187FB3E00C,Enter Shikari,The Jester,electronic,Interlude 5,3529.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2594.0,I'm A Winner (Amended Album Version),2319.0,Interlude 5,4.008750000000004,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.9058984374999977,I'm A Winner (Amended Album Version),2.635703124999996,Keep It Real,0.7098437463373438,You & I,0.6838021961195,Flow On (Move Me No Mountain),0.6829748169205642,Keep It Real,0.7272648260569898,Flow On (Move Me No Mountain),0.7033017724963556,You & I,0.702882205347534
157,TRIPJIJ128F1453AE0,SORSPQO12A6D4F782F,AREACYD1187FB566DE,Enya,Lazy Days,electronic,Interlude 5,1240.0,Ice Is Workin' It,1176.0,Touch It / Technologic,1144.0,Interlude 5,1.4027999999999994,Ice Is Workin' It,1.4003999999999954,Touch It / Technologic,1.3719000000000043,Mistress Of Disguise,0.5859491664024653,Swept Away,0.5791766037625492,It's Okay To Think About Ending,0.5725591622596256,Mistress Of Disguise,0.5985239830039881,Swept Away,0.5920586402617903,It's Okay To Think About Ending,0.5829845869535093
